,acc_phone_x,acc_phone_y,acc_phone_z,hr_watch_rate,bedtime_clock,avg_bedtime_clock,bedtime_90minutes,avg_bedtime_90minutes,labelUndefined,labelWake,labelN2,labelN1,labelN3,labelREM
1971-01-01 02:28:40.015622140,-0.4210212156976744,-0.7955305424418605,-0.4241745517441861,,,,,,0,0,0,0,1,0
1971-01-01 02:28:43.015622140,-0.4212854087209302,-0.7957046883720931,-0.4238267075581396,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:28:46.015622140,-0.42128472046783627,-0.7955917444444444,-0.4239448432748538,,,,,,0,0,0,0,1,0
1971-01-01 02:28:49.015622140,-0.4214017122093024,-0.7956608622093022,-0.42404556162790696,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:28:52.015622140,-0.4211565871345029,-0.7956417181286549,-0.4236928502923976,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:28:55.015622140,-0.4209026063953489,-0.7956589976744186,-0.4238505709302325,,,,,,0,0,0,0,1,0
1971-01-01 02:28:58.015622140,-0.4208524843023256,-0.7955903325581396,-0.42410224941860464,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:01.015622140,-0.4211537280701755,-0.7957158637426899,-0.4237461222222222,,,,,,0,0,0,0,1,0
1971-01-01 02:29:04.015622140,-0.4211284742690058,-0.7958173239766081,-0.4241703333333333,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:07.015622140,-0.42104782906976745,-0.7958026273255814,-0.4238982104651163,,0.3363914373088685,-0.2915392456676861,-0.3913043478260869,-0.21739130434782608,0,0,0,0,1,0
1971-01-01 02:29:10.015622140,-0.42082214035087706,-0.795788770760234,-0.4237618251461988,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:13.015622140,-0.4209171552325582,-0.7959406651162793,-0.4236730558139535,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:16.015622140,-0.4205355081395349,-0.7957983715116278,-0.4240317238372093,,,,,,0,0,0,0,1,0
1971-01-01 02:29:19.015622140,-0.4206649116959064,-0.7959511736842106,-0.4240752122807018,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:22.015622140,-0.4208209901162791,-0.7960775517441859,-0.42398559302325584,,,,,,0,0,0,0,1,0
1971-01-01 02:29:25.015622140,-0.4207367988372094,-0.7961515395348837,-0.42356632848837217,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:28.015622140,-0.4206607222222223,-0.7962649146198831,-0.42268693216374265,,,,,,0,0,0,0,1,0
1971-01-01 02:29:31.015622140,-0.4207563736842106,-0.7960228327485379,-0.42321785847953214,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:34.015622140,-0.4207373325581396,-0.7961203145348836,-0.4235887755813954,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:37.015622140,-0.4202632430232559,-0.7961493226744185,-0.4244186930232559,,0.33843017329255864,-0.28950050968399593,-0.3695652173913043,-0.2391304347826087,0,0,0,0,1,0
1971-01-01 02:29:40.015622140,-0.4206016485380117,-0.7961348157894736,-0.4240885982456141,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:43.015622140,-0.4202590761627906,-0.7961578383720929,-0.4237130627906977,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:46.015622140,-0.4206161929824562,-0.7961061748538012,-0.4236469801169591,,,,,,0,0,0,0,1,0
1971-01-01 02:29:49.015622140,-0.42038513837209307,-0.7959898139534883,-0.4237037494186047,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:52.015622140,-0.4202381401162791,-0.7959451889534883,-0.4239414087209302,,,,,,0,0,0,0,1,0
1971-01-01 02:29:55.015622140,-0.42003733918128655,-0.7961392777777777,-0.4246598584795321,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:29:58.015622140,-0.4197184216374269,-0.7961083128654971,-0.4246421947368421,,,,,,0,0,0,0,1,0
1971-01-01 02:30:01.015622140,-0.419448761627907,-0.796084736627907,-0.4245554906976744,69.0,,,,,0,0,0,0,1,0
1971-01-01 02:30:04.015622140,-0.4192595354651164,-0.7961810808139534,-0.4245309145348837,70.0,,,,,0,0,0,0,1,0
1971-01-01 02:30:07.015622140,-0.4207937649122807,-0.7961471286549707,-0.4226766690058479,,0.34046890927624873,-0.28746177370030584,-0.3478260869565217,-0.2608695652173913,0,0,0,0,1,0
1971-01-01 02:30:10.015622140,-0.4209605372093023,-0.7967430825581394,-0.4218141389534884,70.0,,,,,0,0,0,0,1,0
1971-01-01 02:30:13.015622140,-0.4212662470930232,-0.7970268802325581,-0.4211308674418604,,,,,,0,0,0,0,1,0
1971-01-01 02:30:16.015622140,-0.4211962953216374,-0.7971926660818714,-0.4211598900584796,70.0,,,,,0,0,0,0,1,0
1971-01-01 02:30:19.015622140,-0.4210539494186047,-0.7969700151162791,-0.4211893308139535,,,,,,0,0,0,0,1,0
1971-01-01 02:30:22.015622140,-0.42067116666666665,-0.7971116432748537,-0.4213429076023392,71.0,,,,,0,0,0,0,1,0
1971-01-01 02:30:25.015622140,-0.41999540058479534,-0.7969619099415206,-0.4221227116959065,,,,,,0,0,0,0,1,0
1971-01-01 02:30:28.015622140,-0.4199483994186047,-0.7970232389534884,-0.4221807058139536,,,,,,0,0,0,0,1,0
1971-01-01 02:30:31.015622140,-0.420517053488372,-0.7966233162790697,-0.4221682040697674,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:30:34.015622140,-0.42059941637426895,-0.7967018017543859,-0.4226092046783626,,,,,,0,0,0,0,1,0
1971-01-01 02:30:37.015622140,-0.42032845174418615,-0.7966390261627906,-0.4226883296511628,68.0,0.3425076452599389,-0.2854230377166157,-0.32608695652173914,-0.2826086956521739,0,0,0,0,1,0
1971-01-01 02:30:40.015622140,-0.4201478122807018,-0.7966305929824561,-0.42316557368421054,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:30:43.015622140,-0.4201300011627907,-0.7967722686046512,-0.4229498563953488,,,,,,0,0,0,0,1,0
1971-01-01 02:30:46.015622140,-0.4202668825581395,-0.7965927133720929,-0.42303059011627897,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:30:49.015622140,-0.4204291578947368,-0.7965326111111111,-0.4234528128654972,,,,,,0,0,0,0,1,0
1971-01-01 02:30:52.015622140,-0.4207122011695907,-0.7967154502923975,-0.4229625660818713,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:30:55.015622140,-0.4199085680232558,-0.7964293941860465,-0.4233440104651162,,,,,,0,0,0,0,1,0
1971-01-01 02:30:58.015622140,-0.4200882994186047,-0.7965441848837208,-0.4233873093023256,69.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:01.015622140,-0.4162164023391813,-0.7985733637426901,-0.4234919859649123,69.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:04.015622140,-0.4155948563953488,-0.7996387023255813,-0.42232566627906976,,,,,,0,0,0,0,1,0
1971-01-01 02:31:07.015622140,-0.4151977169590643,-0.7999568263157896,-0.4214421345029241,68.0,0.34454638124362896,-0.2833843017329256,-0.3043478260869565,-0.3043478260869565,0,0,0,0,1,0
1971-01-01 02:31:10.015622140,-0.415876611627907,-0.8006067511627907,-0.4200725069767442,,,,,,0,0,0,0,1,0
1971-01-01 02:31:13.015622140,-0.4154599244186047,-0.8005198098837208,-0.4199657005813954,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:16.015622140,-0.41528561461988295,-0.8006336567251461,-0.41978329707602335,69.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:19.015622140,-0.4149016450292399,-0.8010505520467837,-0.4198810058479533,,,,,,0,0,0,0,1,0
1971-01-01 02:31:22.015622140,-0.4149845924418605,-0.8009148546511629,-0.42000313662790695,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:25.015622140,-0.4150379145348837,-0.8007077953488372,-0.42019396162790695,,,,,,0,0,0,0,1,0
1971-01-01 02:31:28.015622140,-0.4148967385964912,-0.8010842853801168,-0.4200972187134504,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:31.015622140,-0.4148494843023255,-0.8009019912790698,-0.42022625755813947,,,,,,0,0,0,0,1,0
1971-01-01 02:31:34.015622140,-0.41418305497076013,-0.8010974941520467,-0.4207994766081871,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:37.015622140,-0.4148632343023256,-0.8009034959302327,-0.42016468488372105,,0.3465851172273191,-0.2813455657492355,-0.2826086956521739,-0.32608695652173914,0,0,0,0,1,0
1971-01-01 02:31:40.015622140,-0.4147212906976744,-0.8008074238372092,-0.4205205162790697,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:43.015622140,-0.4144837684210526,-0.8007607257309941,-0.42068053274853795,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:46.015622140,-0.4141728842105263,-0.8009335690058481,-0.4207117631578948,,,,,,0,0,0,0,1,0
1971-01-01 02:31:49.015622140,-0.4138717651162791,-0.8011228883720931,-0.4204229337209303,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:52.015622140,-0.41472528488372096,-0.800948123255814,-0.4202819662790697,,,,,,0,0,0,0,1,0
1971-01-01 02:31:55.015622140,-0.4147321894736842,-0.8008591497076024,-0.4203514438596492,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:31:58.015622140,-0.4139830116279069,-0.8010102209302327,-0.4210333703488372,67.0,,,,,0,0,0,0,1,0
1971-01-01 02:32:01.015622140,-0.4137873029239766,-0.8010316356725147,-0.4211876421052632,,,,,,0,0,0,0,1,0
1971-01-01 02:32:04.015622140,-0.4136763255813953,-0.8010932593023256,-0.42064826627906976,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:32:07.015622140,-0.4139611017441859,-0.8012394610465116,-0.4203044988372093,,0.3486238532110092,-0.2793068297655454,-0.2608695652173913,-0.3478260869565217,0,0,0,0,1,0
1971-01-01 02:32:10.015622140,-0.4138084543859649,-0.8010074538011696,-0.4203310070175439,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:32:13.015622140,-0.4138739520467836,-0.8009242023391814,-0.4206446614035088,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:32:16.015622140,-0.4133178348837209,-0.8011863151162791,-0.4212574622093023,,,,,,0,0,0,0,1,0
1971-01-01 02:32:19.015622140,-0.4135775872093023,-0.8010152784883721,-0.4209993924418605,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:32:22.015622140,-0.4133000087719298,-0.8013495771929825,-0.4206930251461988,,,,,,0,0,0,0,1,0
1971-01-01 02:32:25.015622140,-0.4136100622093024,-0.8011340662790697,-0.4204042145348837,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:32:28.015622140,-0.41355182397660817,-0.8013443052631579,-0.4204349619883041,,,,,,0,0,0,0,1,0
1971-01-01 02:32:31.015622140,-0.4132412720930233,-0.8012358174418606,-0.42070761395348827,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:32:34.015622140,-0.4130746686046512,-0.8011132145348837,-0.4214384372093024,68.0,,,,,0,0,0,0,1,0
1971-01-01 02:32:37.015622140,-0.4126760017543859,-0.8009822918128655,-0.4215484994152047,,0.3506625891946993,-0.2772680937818553,-0.2391304347826087,-0.3695652173913043,0,0,1,0,1,0
1971-01-01 02:32:40.015622140,-0.4125025315789474,-0.8012563245614036,-0.42093065087719295,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:32:43.015622140,-0.4126068819767442,-0.8016164034883723,-0.4205288558139535,,,,,,0,0,1,0,0,0
1971-01-01 02:32:46.015622140,-0.4132061453488372,-0.8013527418604649,-0.4202510912790698,,,,,,0,0,1,0,0,0
1971-01-01 02:32:49.015622140,-0.4143553596491229,-0.8020614713450294,-0.4183964438596492,69.0,,,,,0,0,1,0,0,0
1971-01-01 02:32:52.015622140,-0.4284785982558139,-0.8023509558139535,-0.4197664459302324,69.0,,,,,0,0,1,0,0,0
1971-01-01 02:32:55.015622140,-0.515105934502924,-0.6303942058479531,-0.4755788859649123,,,,,,0,0,1,0,0,0
1971-01-01 02:32:58.015622140,-0.7539198244186045,0.03325724127906977,-0.6147085668604649,72.0,,,,,0,0,1,0,0,0
1971-01-01 02:33:01.015622140,-0.6854009424418606,0.4025638529069767,-0.33648522267441866,72.0,,,,,0,0,1,0,0,0
1971-01-01 02:33:04.015622140,-0.16123962163742694,-0.09813435730994152,-0.777115496491228,,,,,,0,0,1,0,0,0
1971-01-01 02:33:07.015622140,-0.3971468374269006,0.4229515023391813,-0.7720222730994153,72.0,0.3527013251783894,-0.27522935779816515,-0.21739130434782608,-0.3913043478260869,0,0,1,0,0,0
1971-01-01 02:33:10.015622140,-0.3875892145348837,0.4341417395348837,-0.8092295645348837,,,,,,0,0,1,0,0,0
1971-01-01 02:33:13.015622140,-0.3871196736842105,0.43559907836257306,-0.8085959836257312,72.0,,,,,0,0,1,0,0,0
1971-01-01 02:33:16.015622140,-0.38781116976744173,0.43494167325581395,-0.8084028406976743,,,,,,0,0,1,0,0,0
1971-01-01 02:33:19.015622140,-0.3877724889534884,0.4347065831395349,-0.8085210965116277,,,,,,0,0,1,0,0,0
1971-01-01 02:33:22.015622140,-0.38767443274853797,0.4346386649122807,-0.8086824461988305,,,,,,0,0,1,0,0,0
1971-01-01 02:33:25.015622140,-0.3881012674418605,0.4356183802325581,-0.8084146395348838,74.0,,,,,0,0,1,0,0,0
1971-01-01 02:33:28.015622140,-0.3882480860465116,0.43528233488372103,-0.8086153081395351,,,,,,0,0,1,0,0,0
1971-01-01 02:33:31.015622140,-0.3880292216374269,0.4354174040935673,-0.8079025543859649,74.0,,,,,0,0,1,0,0,0
1971-01-01 02:33:34.015622140,-0.387751529239766,0.4352380426900585,-0.8081308999999999,,,,,,0,0,1,0,0,0
1971-01-01 02:33:37.015622140,-0.3878686598837209,0.4355412895348837,-0.8080250122093021,73.0,0.3547400611620795,-0.2731906218144751,-0.19565217391304346,-0.4130434782608696,0,0,1,0,0,0
1971-01-01 02:33:40.015622140,-0.3880885796511628,0.4365318668604651,-0.8073156517441861,67.0,,,,,0,0,1,0,0,0
1971-01-01 02:33:43.015622140,-0.3882232070175439,0.4364068146198831,-0.8080576421052629,,,,,,0,0,1,0,0,0
1971-01-01 02:33:46.015622140,-0.3880010197674419,0.4363175343023256,-0.8081435290697676,67.0,,,,,0,0,1,0,0,0
1971-01-01 02:33:49.015622140,-0.3877793625730994,0.43626421695906425,-0.8076162052631577,66.0,,,,,0,0,1,0,0,0
1971-01-01 02:33:52.015622140,-0.3880791744186046,0.436856028488372,-0.8071228720930232,63.0,,,,,0,0,1,0,0,0
1971-01-01 02:33:55.015622140,-0.38820701279069775,0.4368515941860465,-0.8072901918604649,,,,,,0,0,1,0,0,0
1971-01-01 02:33:58.015622140,-0.38850866783625737,0.4371519970760234,-0.8071870859649122,,,,,,0,0,1,0,0,0
1971-01-01 02:34:01.015622140,-0.3878543251461988,0.4368428935672515,-0.8077646023391812,66.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:04.015622140,-0.3885538813953488,0.4370071936046512,-0.8071658988372094,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:07.015622140,-0.3886036529069768,0.4380376063953489,-0.8064736645348838,,0.35677879714576965,-0.2711518858307849,-0.17391304347826084,-0.43478260869565216,0,0,1,0,0,0
1971-01-01 02:34:10.015622140,-0.388179305263158,0.4374470900584795,-0.8069559742690059,,,,,,0,0,1,0,0,0
1971-01-01 02:34:13.015622140,-0.3884081279069767,0.4377229395348836,-0.8065890825581394,69.5,,,,,0,0,1,0,0,0
1971-01-01 02:34:16.015622140,-0.3883713976744186,0.437192875,-0.8071950017441859,,,,,,0,0,1,0,0,0
1971-01-01 02:34:19.015622140,-0.3881735994152046,0.4374684988304093,-0.8075451771929826,75.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:22.015622140,-0.3881143058139535,0.4379173093023255,-0.8069392348837211,,,,,,0,0,1,0,0,0
1971-01-01 02:34:25.015622140,-0.3882019558139535,0.437888478488372,-0.8065976005813953,70.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:28.015622140,-0.3880695491228069,0.4377990181286549,-0.806675787719298,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:31.015622140,-0.38800949824561404,0.4379229608187135,-0.8066788140350877,,,,,,0,0,1,0,0,0
1971-01-01 02:34:34.015622140,-0.3881476645348838,0.4386979895348837,-0.8063924005813953,67.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:37.015622140,-0.3881578656976744,0.4393830395348838,-0.8063965697674417,,0.3588175331294597,-0.26911314984709483,-0.15217391304347827,-0.4565217391304348,0,0,1,0,0,0
1971-01-01 02:34:40.015622140,-0.3880264532163743,0.439139203508772,-0.8061938362573101,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:43.015622140,-0.38776202732558135,0.4391382808139535,-0.8059820145348836,69.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:46.015622140,-0.3879864680232558,0.43950732906976747,-0.8058159377906978,,,,,,0,0,1,0,0,0
1971-01-01 02:34:49.015622140,-0.388096149122807,0.4396881619883041,-0.8057277748538012,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:52.015622140,-0.3882075470930232,0.43947103837209306,-0.8057799209302325,,,,,,0,0,1,0,0,0
1971-01-01 02:34:55.015622140,-0.3880708046783625,0.4394718584795321,-0.8061506444444444,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:34:58.015622140,-0.387870611627907,0.4394005127906977,-0.8061259040697675,,,,,,0,0,1,0,0,0
1971-01-01 02:35:01.015622140,-0.3882315964912281,0.439490338011696,-0.8056963631578947,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:04.015622140,-0.38825527441860463,0.4400931034883721,-0.8054698697674417,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:07.015622140,-0.3882831760233918,0.440112550877193,-0.8053919918128654,,0.3608562691131499,-0.2670744138634047,-0.13043478260869565,-0.4782608695652174,0,0,1,0,0,0
1971-01-01 02:35:10.015622140,-0.3882636994186047,0.4400805959302325,-0.8055665616279069,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:13.015622140,-0.3881961889534884,0.4400147668604651,-0.8059671970930232,,,,,,0,0,1,0,0,0
1971-01-01 02:35:16.015622140,-0.3882806795321637,0.44026255087719296,-0.8054096590643275,70.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:19.015622140,-0.3881615936046511,0.4401614145348838,-0.8054385488372092,,,,,,0,0,1,0,0,0
1971-01-01 02:35:22.015622140,-0.3882910261627907,0.4400234598837209,-0.8052716802325581,69.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:25.015622140,-0.3882440947368421,0.4403970228070175,-0.8054130485380119,69.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:28.015622140,-0.3883202093023255,0.4403132901162791,-0.8058225930232559,,,,,,0,0,1,0,0,0
1971-01-01 02:35:31.015622140,-0.3883002169590643,0.4404536912280702,-0.8054739959064328,70.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:34.015622140,-0.3887782416184972,0.4405220335260116,-0.8028782312138729,,,,,,0,0,1,0,0,0
1971-01-01 02:35:37.015622140,-0.3882251682634731,0.4399476191616766,-0.8078372994011978,70.0,0.36289500509684,-0.2650356778797146,-0.10869565217391304,-0.5,0,0,1,0,0,0
1971-01-01 02:35:40.015622140,-0.38817493567251465,0.439958265497076,-0.8056468374269008,,,,,,0,0,1,0,0,0
1971-01-01 02:35:43.015622140,-0.3881658459302325,0.4401490831395348,-0.8052458627906977,69.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:46.015622140,-0.3881392319767442,0.4401723279069768,-0.8059058988372091,,,,,,0,0,1,0,0,0
1971-01-01 02:35:49.015622140,-0.3879445356725146,0.4401217421052632,-0.8057207280701753,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:52.015622140,-0.3878534895348837,0.4397564331395348,-0.8057313034883721,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:35:55.015622140,-0.3880807720930232,0.4400268360465116,-0.8054225854651164,,,,,,0,0,1,0,0,0
1971-01-01 02:35:58.015622140,-0.38820670818713454,0.44036632982456136,-0.8053314953216373,67.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:01.015622140,-0.3878514465116279,0.4401148354651163,-0.8056122505813954,,,,,,0,0,1,0,0,0
1971-01-01 02:36:04.015622140,-0.3877071783625731,0.44034562631578944,-0.8061534169590643,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:07.015622140,-0.3877081732558139,0.4399710348837209,-0.8061371703488371,67.0,0.3649337410805301,-0.2629969418960245,-0.08695652173913042,-0.5217391304347826,0,0,1,0,0,0
1971-01-01 02:36:10.015622140,-0.3878443245614036,0.4404009485380116,-0.8052547508771929,,,,,,0,0,1,0,0,0
1971-01-01 02:36:13.015622140,-0.3878547273255814,0.4404943627906977,-0.8052260790697674,66.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:16.015622140,-0.3879166046783626,0.4406580309941521,-0.8053589742690058,,,,,,0,0,1,0,0,0
1971-01-01 02:36:19.015622140,-0.3881308104651163,0.4409034127906977,-0.8051657563953487,,,,,,0,0,1,0,0,0
1971-01-01 02:36:22.015622140,-0.3878334389534884,0.4405260279069767,-0.8060018889534883,67.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:25.015622140,-0.3876633649122808,0.440345183625731,-0.8058138801169591,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:28.015622140,-0.3874922488372093,0.44023513372093015,-0.8056136703488371,67.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:31.015622140,-0.38765379302325575,0.4404964848837208,-0.8053532046511628,,,,,,0,0,1,0,0,0
1971-01-01 02:36:34.015622140,-0.3875504847953216,0.4404800070175439,-0.8054132298245614,61.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:37.015622140,-0.3875180976608187,0.44079143391812864,-0.8056425532163741,,0.3669724770642202,-0.2609582059123344,-0.06521739130434782,-0.5434782608695652,0,0,1,0,0,0
1971-01-01 02:36:40.015622140,-0.38765299476744186,0.4407625406976745,-0.8056775441860465,62.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:43.015622140,-0.3876627529069767,0.4410752593023256,-0.8051215784883721,62.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:46.015622140,-0.3875997409356725,0.4410839403508773,-0.8050753964912281,,,,,,0,0,1,0,0,0
1971-01-01 02:36:49.015622140,-0.3876480244186047,0.4408193168604651,-0.805011838372093,64.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:52.015622140,-0.3877864146198831,0.4410749245614036,-0.8050425578947368,,,,,,0,0,1,0,0,0
1971-01-01 02:36:55.015622140,-0.3877927197674419,0.4410506813953488,-0.8053257976744186,65.0,,,,,0,0,1,0,0,0
1971-01-01 02:36:58.015622140,-0.3878319337209302,0.4411921808139536,-0.8055194604651162,66.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:01.015622140,-0.3877073602339181,0.4412234070175438,-0.8048862169590644,,,,,,0,0,1,0,0,0
1971-01-01 02:37:04.015622140,-0.3879142575581396,0.4414490052325582,-0.8047990063953488,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:07.015622140,-0.3879568538011696,0.4410327192982456,-0.8049085304093567,,0.3690112130479104,-0.2589194699286443,-0.043478260869565216,-0.5652173913043478,0,0,1,0,0,0
1971-01-01 02:37:10.015622140,-0.3877984837209303,0.4412971261627907,-0.8047837523255815,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:13.015622140,-0.38800646257309945,0.4415923877192982,-0.8049925865497076,,,,,,0,0,1,0,0,0
1971-01-01 02:37:16.015622140,-0.38791434767441857,0.4414009215116279,-0.8051730296511629,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:19.015622140,-0.3878503808139535,0.44138840988372097,-0.8048411511627904,,,,,,0,0,1,0,0,0
1971-01-01 02:37:22.015622140,-0.3877719649122807,0.4408459555555556,-0.8050068637426901,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:25.015622140,-0.3878280279069768,0.4412060191860466,-0.8052391209302325,69.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:28.015622140,-0.3877933424418604,0.44127166918604654,-0.8052280360465117,,,,,,0,0,1,0,0,0
1971-01-01 02:37:31.015622140,-0.3878246081871344,0.4414890549707603,-0.8050423812865495,69.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:34.015622140,-0.3877251186046512,0.44152929302325583,-0.8051754232558138,,,,,,0,0,1,0,0,0
1971-01-01 02:37:37.015622140,-0.3879522169590643,0.4417480982456141,-0.8045543637426901,69.0,0.3710499490316004,-0.2568807339449541,-0.021739130434782608,-0.5869565217391304,0,0,1,0,0,0
1971-01-01 02:37:40.015622140,-0.3878109976744186,0.44118925406976733,-0.8051165220930234,,,,,,0,0,1,0,0,0
1971-01-01 02:37:43.015622140,-0.38776258947368425,0.4412037783625732,-0.8051424058479529,69.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:46.015622140,-0.3878102854651163,0.4417990744186047,-0.8049645534883721,,,,,,0,0,1,0,0,0
1971-01-01 02:37:49.015622140,-0.38773851918604657,0.44184564476744187,-0.8051550232558139,70.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:52.015622140,-0.3876968286549708,0.4415587467836258,-0.8048854163742689,,,,,,0,0,1,0,0,0
1971-01-01 02:37:55.015622140,-0.3877548430232558,0.4416473680232559,-0.8046614168604651,70.0,,,,,0,0,1,0,0,0
1971-01-01 02:37:58.015622140,-0.3877473837209302,0.4413830947674419,-0.8048006110465117,,,,,,0,0,1,0,0,0
1971-01-01 02:38:01.015622140,-0.3879206292397661,0.4416416426900585,-0.8045536573099414,70.0,,,,,0,0,1,0,0,0
1971-01-01 02:38:04.015622140,-0.38798611812865497,0.4417430058479532,-0.8051893432748539,,,,,,0,0,1,0,0,0
1971-01-01 02:38:07.015622140,-0.3878679465116279,0.4415647796511628,-0.8053237569767442,68.0,0.3730886850152905,-0.2548419979612641,0.0,-0.6086956521739131,0,0,1,0,0,0
1971-01-01 02:38:10.015622140,-0.3876741970930233,0.44125214476744185,-0.8051449994186046,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:38:13.015622140,-0.38786271461988303,0.4413806380116959,-0.8048732824561404,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:38:16.015622140,-0.38795311627906975,0.4418423627906977,-0.8045673825581395,,,,,,0,0,1,0,0,0
1971-01-01 02:38:19.015622140,-0.3878142790697675,0.4416866703488372,-0.8047608645348837,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:38:22.015622140,-0.3877254719298246,0.4416933099415205,-0.8049858941520466,,,,,,0,0,1,0,0,0
1971-01-01 02:38:25.015622140,-0.3879410470930232,0.44171790406976746,-0.8052000005813954,,,,,,0,0,1,0,0,0
1971-01-01 02:38:28.015622140,-0.3876782802325581,0.4419199912790697,-0.8047078133720929,68.0,,,,,0,0,1,0,0,0
1971-01-01 02:38:31.015622140,-0.3880202970760234,0.4421467894736842,-0.8042352719298245,,,,,,0,0,1,0,0,0
1971-01-01 02:38:34.015622140,-0.3877504573099416,0.4412599064327485,-0.8049319058479532,70.0,,,,,0,0,1,0,0,0
1971-01-01 02:38:37.015622140,-0.3876235412790697,0.44171151162790695,-0.805172675,,0.3751274209989807,-0.2528032619775739,0.0,-0.6304347826086957,0,0,1,0,0,0
1971-01-01 02:38:40.015622140,-0.387825188372093,0.44194482674418606,-0.8049776825581394,70.0,,,,,0,0,1,0,0,0
1971-01-01 02:38:43.015622140,-0.3880286853801169,0.4419613614035088,-0.8047663807017544,70.0,,,,,0,0,1,0,0,0
1971-01-01 02:38:46.015622140,-0.3878950046511628,0.4416928767441861,-0.8046285058139534,,,,,,0,0,1,0,0,0
